danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0.528,0.604,4.0,-7.732,1.0,0.031,0.681,0.0046,0.193,0.212,109.101,audio_features,2WjRDrYPcD89PRi1NwyWvC,spotify:track:2WjRDrYPcD89PRi1NwyWvC,https://api.spotify.com/v1/tracks/2WjRDrYPcD89PRi1NwyWvC,https://api.spotify.com/v1/audio-analysis/2WjRDrYPcD89PRi1NwyWvC,241387.0,4.0,
0.671,0.261,1.0,-10.027,1.0,0.028,0.822,1.06e-06,0.101,0.249,112.007,audio_features,5a4oKkraiK51cnn7lHcGu0,spotify:track:5a4oKkraiK51cnn7lHcGu0,https://api.spotify.com/v1/tracks/5a4oKkraiK51cnn7lHcGu0,https://api.spotify.com/v1/audio-analysis/5a4oKkraiK51cnn7lHcGu0,197533.0,4.0,
0.558,0.315,7.0,-11.362,0.0,0.0255,0.895,0.0519,0.112,0.158,131.967,audio_features,1jdAlieVaK32yNp3YuYe3R,spotify:track:1jdAlieVaK32yNp3YuYe3R,https://api.spotify.com/v1/tracks/1jdAlieVaK32yNp3YuYe3R,https://api.spotify.com/v1/audio-analysis/1jdAlieVaK32yNp3YuYe3R,214667.0,4.0,
0.557,0.533,2.0,-8.353,1.0,0.0298,0.554,0.00657,0.0947,0.277,129.013,audio_features,5aWqszLj4MjFXJe6t0ERT7,spotify:track:5aWqszLj4MjFXJe6t0ERT7,https://api.spotify.com/v1/tracks/5aWqszLj4MjFXJe6t0ERT7,https://api.spotify.com/v1/audio-analysis/5aWqszLj4MjFXJe6t0ERT7,239040.0,4.0,
0.489,0.478,9.0,-6.328,1.0,0.0306,0.673,0.000126,0.069,0.265,120.468,audio_features,2ezi7MvBAqJdgzYPP9RuSY,spotify:track:2ezi7MvBAqJdgzYPP9RuSY,https://api.spotify.com/v1/tracks/2ezi7MvBAqJdgzYPP9RuSY,https://api.spotify.com/v1/audio-analysis/2ezi7MvBAqJdgzYPP9RuSY,235867.0,4.0,
0.355,0.454,2.0,-8.81,1.0,0.0291,0.81,1.1e-05,0.166,0.389,140.601,audio_features,2nFgmw567KDuVx64RQwW3l,spotify:track:2nFgmw567KDuVx64RQwW3l,https://api.spotify.com/v1/tracks/2nFgmw567KDuVx64RQwW3l,https://api.spotify.com/v1/audio-analysis/2nFgmw567KDuVx64RQwW3l,216013.0,4.0,
0.729,0.267,1.0,-10.562,1.0,0.035,0.824,0.000103,0.143,0.532,120.019,audio_features,7yhnwbvWkgUQB1wg1uS2Gb,spotify:track:7yhnwbvWkgUQB1wg1uS2Gb,https://api.spotify.com/v1/tracks/7yhnwbvWkgUQB1wg1uS2Gb,https://api.spotify.com/v1/audio-analysis/7yhnwbvWkgUQB1wg1uS2Gb,179400.0,4.0,
0.422,0.645,0.0,-7.123,1.0,0.0351,0.731,0.101,0.113,0.452,83.194,audio_features,1Vv0fRevHYATupGj3GBfyz,spotify:track:1Vv0fRevHYATupGj3GBfyz,https://api.spotify.com/v1/tracks/1Vv0fRevHYATupGj3GBfyz,https://api.spotify.com/v1/audio-analysis/1Vv0fRevHYATupGj3GBfyz,181133.0,4.0,
0.523,0.254,8.0,-10.098,1.0,0.0364,0.706,0.000159,0.797,0.374,113.903,audio_features,6lJVZ4MwzKR6VdfayOUP8C,spotify:track:6lJVZ4MwzKR6VdfayOUP8C,https://api.spotify.com/v1/tracks/6lJVZ4MwzKR6VdfayOUP8C,https://api.spotify.com/v1/audio-analysis/6lJVZ4MwzKR6VdfayOUP8C,217880.0,4.0,
0.603,0.881,9.0,-5.702,1.0,0.0389,0.269,5.08e-06,0.103,0.74,122.932,audio_features,7r63d8cTDL8eiRW2KJb82a,spotify:track:7r63d8cTDL8eiRW2KJb82a,https://api.spotify.com/v1/tracks/7r63d8cTDL8eiRW2KJb82a,https://api.spotify.com/v1/audio-analysis/7r63d8cTDL8eiRW2KJb82a,192632.0,4.0,
0.506,0.64,0.0,-7.72,1.0,0.0296,0.0618,1.5e-06,0.0526,0.449,98.486,audio_features,20qcnCcTwKfzxWqFMxjuxo,spotify:track:20qcnCcTwKfzxWqFMxjuxo,https://api.spotify.com/v1/tracks/20qcnCcTwKfzxWqFMxjuxo,https://api.spotify.com/v1/audio-analysis/20qcnCcTwKfzxWqFMxjuxo,220827.0,4.0,
0.362,0.738,0.0,-4.821,1.0,0.0331,0.0566,0.0,0.143,0.473,121.793,audio_features,1bk671Ea8bYZjY0br56gjv,spotify:track:1bk671Ea8bYZjY0br56gjv,https://api.spotify.com/v1/tracks/1bk671Ea8bYZjY0br56gjv,https://api.spotify.com/v1/audio-analysis/1bk671Ea8bYZjY0br56gjv,203187.0,4.0,
0.565,0.876,1.0,-6.906,0.0,0.0385,0.343,2.89e-05,0.0674,0.679,97.99,audio_features,3Sfz1BOqbTerPfTVwhXtz5,spotify:track:3Sfz1BOqbTerPfTVwhXtz5,https://api.spotify.com/v1/tracks/3Sfz1BOqbTerPfTVwhXtz5,https://api.spotify.com/v1/audio-analysis/3Sfz1BOqbTerPfTVwhXtz5,245600.0,4.0,
0.501,0.608,0.0,-6.789,1.0,0.0331,0.338,1.06e-05,0.0526,0.176,178.01,audio_features,1jJiTA4wiNlWy1gYUVj9qu,spotify:track:1jJiTA4wiNlWy1gYUVj9qu,https://api.spotify.com/v1/tracks/1jJiTA4wiNlWy1gYUVj9qu,https://api.spotify.com/v1/audio-analysis/1jJiTA4wiNlWy1gYUVj9qu,243180.0,4.0,
0.65,0.906,1.0,-5.325,0.0,0.0318,0.13,0.0,0.0949,0.76,109.041,audio_features,2wDQPL8izXMF5hvH15uzb0,spotify:track:2wDQPL8izXMF5hvH15uzb0,https://api.spotify.com/v1/tracks/2wDQPL8izXMF5hvH15uzb0,https://api.spotify.com/v1/audio-analysis/2wDQPL8izXMF5hvH15uzb0,186347.0,4.0,
0.566,0.477,6.0,-8.993,0.0,0.0287,0.667,0.211,0.142,0.256,170.017,audio_features,7BnJPmPE31AZZga89wa45I,spotify:track:7BnJPmPE31AZZga89wa45I,https://api.spotify.com/v1/tracks/7BnJPmPE31AZZga89wa45I,https://api.spotify.com/v1/audio-analysis/7BnJPmPE31AZZga89wa45I,262960.0,4.0,
0.69,0.678,6.0,-5.698,1.0,0.0341,0.338,0.0,0.262,0.679,119.878,audio_features,6fTdFgVwYgBq4RlQURVcST,spotify:track:6fTdFgVwYgBq4RlQURVcST,https://api.spotify.com/v1/tracks/6fTdFgVwYgBq4RlQURVcST,https://api.spotify.com/v1/audio-analysis/6fTdFgVwYgBq4RlQURVcST,206693.0,4.0,
0.602,0.595,9.0,-6.647,1.0,0.0289,0.135,0.000621,0.101,0.126,126.077,audio_features,6YdSvvnhkppxBNZgdFB301,spotify:track:6YdSvvnhkppxBNZgdFB301,https://api.spotify.com/v1/tracks/6YdSvvnhkppxBNZgdFB301,https://api.spotify.com/v1/audio-analysis/6YdSvvnhkppxBNZgdFB301,184000.0,4.0,
0.297,0.211,4.0,-12.229,1.0,0.0347,0.764,2.34e-05,0.112,0.0539,154.374,audio_features,1sB9enZnY5bwFyun6LqHzf,spotify:track:1sB9enZnY5bwFyun6LqHzf,https://api.spotify.com/v1/tracks/1sB9enZnY5bwFyun6LqHzf,https://api.spotify.com/v1/audio-analysis/1sB9enZnY5bwFyun6LqHzf,339720.0,3.0,
0.551,0.603,4.0,-8.16,1.0,0.0556,0.227,4.36e-06,0.11,0.342,145.084,audio_features,6mkUjLDOwUtjcTw43dDUcA,spotify:track:6mkUjLDOwUtjcTw43dDUcA,https://api.spotify.com/v1/tracks/6mkUjLDOwUtjcTw43dDUcA,https://api.spotify.com/v1/audio-analysis/6mkUjLDOwUtjcTw43dDUcA,264240.0,4.0,
0.482,0.437,11.0,-11.002,1.0,0.0302,0.846,0.0235,0.126,0.201,155.041,audio_features,1adZGVsSHBJYzpAAV5bhM6,spotify:track:1adZGVsSHBJYzpAAV5bhM6,https://api.spotify.com/v1/tracks/1adZGVsSHBJYzpAAV5bhM6,https://api.spotify.com/v1/audio-analysis/1adZGVsSHBJYzpAAV5bhM6,222710.0,4.0,
0.472,0.528,4.0,-8.285,0.0,0.0333,0.0554,2.65e-05,0.156,0.231,115.252,audio_features,0bRiS5iGFc5Fnl9dX9z256,spotify:track:0bRiS5iGFc5Fnl9dX9z256,https://api.spotify.com/v1/tracks/0bRiS5iGFc5Fnl9dX9z256,https://api.spotify.com/v1/audio-analysis/0bRiS5iGFc5Fnl9dX9z256,140773.0,4.0,
0.584,0.427,4.0,-8.076,1.0,0.0275,0.00538,0.0,0.0706,0.225,127.095,audio_features,0L9fWUcLnPIf5Z7rljJ8Mm,spotify:track:0L9fWUcLnPIf5Z7rljJ8Mm,https://api.spotify.com/v1/tracks/0L9fWUcLnPIf5Z7rljJ8Mm,https://api.spotify.com/v1/audio-analysis/0L9fWUcLnPIf5Z7rljJ8Mm,222500.0,4.0,
0.582,0.834,9.0,-9.09,1.0,0.0358,0.00233,0.262,0.112,0.129,112.992,audio_features,7sbNmVNlQFD2kIAGO1zWaV,spotify:track:7sbNmVNlQFD2kIAGO1zWaV,https://api.spotify.com/v1/tracks/7sbNmVNlQFD2kIAGO1zWaV,https://api.spotify.com/v1/audio-analysis/7sbNmVNlQFD2kIAGO1zWaV,250947.0,4.0,
0.401,0.819,9.0,-4.723,1.0,0.0383,0.166,0.000127,0.118,0.175,142.139,audio_features,6dj8ANAzpHzCNN2YmRV3VH,spotify:track:6dj8ANAzpHzCNN2YmRV3VH,https://api.spotify.com/v1/tracks/6dj8ANAzpHzCNN2YmRV3VH,https://api.spotify.com/v1/audio-analysis/6dj8ANAzpHzCNN2YmRV3VH,185352.0,4.0,
0.571,0.552,7.0,-7.022,1.0,0.0306,0.242,0.0,0.13,0.138,127.26,audio_features,3I8lVQEo7B4tHERQK88MAw,spotify:track:3I8lVQEo7B4tHERQK88MAw,https://api.spotify.com/v1/tracks/3I8lVQEo7B4tHERQK88MAw,https://api.spotify.com/v1/audio-analysis/3I8lVQEo7B4tHERQK88MAw,188500.0,4.0,
0.547,0.648,5.0,-7.155,1.0,0.0293,0.201,0.0,0.242,0.42,146.901,audio_features,1x0JqTKWXJJvtXIyphGw4H,spotify:track:1x0JqTKWXJJvtXIyphGw4H,https://api.spotify.com/v1/tracks/1x0JqTKWXJJvtXIyphGw4H,https://api.spotify.com/v1/audio-analysis/1x0JqTKWXJJvtXIyphGw4H,208279.0,4.0,
0.599,0.753,2.0,-6.344,1.0,0.0325,0.047,1.01e-06,0.111,0.623,116.867,audio_features,0xMap5BgUlVMGJLa1d7x5P,spotify:track:0xMap5BgUlVMGJLa1d7x5P,https://api.spotify.com/v1/tracks/0xMap5BgUlVMGJLa1d7x5P,https://api.spotify.com/v1/audio-analysis/0xMap5BgUlVMGJLa1d7x5P,172867.0,4.0,
0.705,0.504,10.0,-11.33,1.0,0.0323,0.18,0.00393,0.126,0.177,133.077,audio_features,4V70CXma5EqVlQ6SvxDLYO,spotify:track:4V70CXma5EqVlQ6SvxDLYO,https://api.spotify.com/v1/tracks/4V70CXma5EqVlQ6SvxDLYO,https://api.spotify.com/v1/audio-analysis/4V70CXma5EqVlQ6SvxDLYO,227947.0,4.0,
0.744,0.521,7.0,-12.254,1.0,0.0318,0.664,0.39,0.108,0.62,119.991,audio_features,27Zq86xQC7F8HekC5gHXsg,spotify:track:27Zq86xQC7F8HekC5gHXsg,https://api.spotify.com/v1/tracks/27Zq86xQC7F8HekC5gHXsg,https://api.spotify.com/v1/audio-analysis/27Zq86xQC7F8HekC5gHXsg,251227.0,4.0,
0.574,0.592,0.0,-10.735,1.0,0.0752,0.175,0.000334,0.14,0.203,159.864,audio_features,4geHLD0LCMdhMDEy0m5wZI,spotify:track:4geHLD0LCMdhMDEy0m5wZI,https://api.spotify.com/v1/tracks/4geHLD0LCMdhMDEy0m5wZI,https://api.spotify.com/v1/audio-analysis/4geHLD0LCMdhMDEy0m5wZI,257640.0,4.0,
0.581,0.279,2.0,-13.466,0.0,0.0289,0.473,0.0631,0.134,0.304,73.973,audio_features,7CjCszqWW9dfyECavNAtiz,spotify:track:7CjCszqWW9dfyECavNAtiz,https://api.spotify.com/v1/tracks/7CjCszqWW9dfyECavNAtiz,https://api.spotify.com/v1/audio-analysis/7CjCszqWW9dfyECavNAtiz,339347.0,4.0,
0.627,0.32,3.0,-18.549,1.0,0.0396,0.702,0.00536,0.16,0.593,118.002,audio_features,3wKotv6eQWhGGa3vxiq3uv,spotify:track:3wKotv6eQWhGGa3vxiq3uv,https://api.spotify.com/v1/tracks/3wKotv6eQWhGGa3vxiq3uv,https://api.spotify.com/v1/audio-analysis/3wKotv6eQWhGGa3vxiq3uv,197440.0,4.0,
0.579,0.124,4.0,-16.188,1.0,0.027,0.875,0.00178,0.118,0.155,95.909,audio_features,7h9rZuyugo9w4TBjmeQCNj,spotify:track:7h9rZuyugo9w4TBjmeQCNj,https://api.spotify.com/v1/tracks/7h9rZuyugo9w4TBjmeQCNj,https://api.spotify.com/v1/audio-analysis/7h9rZuyugo9w4TBjmeQCNj,291667.0,3.0,
0.666,0.674,2.0,-7.471,1.0,0.0322,0.447,0.0925,0.143,0.639,110.438,audio_features,5pQ1e9moalBVW4IbUBZ1Rx,spotify:track:5pQ1e9moalBVW4IbUBZ1Rx,https://api.spotify.com/v1/tracks/5pQ1e9moalBVW4IbUBZ1Rx,https://api.spotify.com/v1/audio-analysis/5pQ1e9moalBVW4IbUBZ1Rx,209279.0,4.0,
0.511,0.395,5.0,-13.462,1.0,0.0335,0.177,0.00029,0.179,0.51,150.061,audio_features,73ZQCTe2Fcu5E3hbOcX1e9,spotify:track:73ZQCTe2Fcu5E3hbOcX1e9,https://api.spotify.com/v1/tracks/73ZQCTe2Fcu5E3hbOcX1e9,https://api.spotify.com/v1/audio-analysis/73ZQCTe2Fcu5E3hbOcX1e9,243693.0,3.0,
0.539,0.291,7.0,-13.534,1.0,0.0294,0.533,0.119,0.243,0.0906,159.82,audio_features,7qAIfCwOxwAMoGrW8yywjM,spotify:track:7qAIfCwOxwAMoGrW8yywjM,https://api.spotify.com/v1/tracks/7qAIfCwOxwAMoGrW8yywjM,https://api.spotify.com/v1/audio-analysis/7qAIfCwOxwAMoGrW8yywjM,262453.0,4.0,
0.304,0.887,9.0,-5.787,1.0,0.0783,0.00127,0.109,0.069,0.341,157.835,audio_features,00CIFafnwXDjoUILXZVUzu,spotify:track:00CIFafnwXDjoUILXZVUzu,https://api.spotify.com/v1/tracks/00CIFafnwXDjoUILXZVUzu,https://api.spotify.com/v1/audio-analysis/00CIFafnwXDjoUILXZVUzu,223533.0,4.0,
0.361,0.846,0.0,-5.78,1.0,0.0614,6.47e-05,0.239,0.0992,0.45,147.547,audio_features,7CpjfipO2TtSVv0SmdQ8L1,spotify:track:7CpjfipO2TtSVv0SmdQ8L1,https://api.spotify.com/v1/tracks/7CpjfipO2TtSVv0SmdQ8L1,https://api.spotify.com/v1/audio-analysis/7CpjfipO2TtSVv0SmdQ8L1,205307.0,4.0,
0.233,0.944,7.0,-6.228,1.0,0.0947,0.00104,2.81e-05,0.357,0.354,108.933,audio_features,6NABRFV1Bo6pQ1A2SolbPs,spotify:track:6NABRFV1Bo6pQ1A2SolbPs,https://api.spotify.com/v1/tracks/6NABRFV1Bo6pQ1A2SolbPs,https://api.spotify.com/v1/audio-analysis/6NABRFV1Bo6pQ1A2SolbPs,256533.0,4.0,
0.332,0.677,2.0,-7.256,1.0,0.0313,0.000991,0.0549,0.13,0.221,132.816,audio_features,7cAoW55yOj8QJfexWOtPr2,spotify:track:7cAoW55yOj8QJfexWOtPr2,https://api.spotify.com/v1/tracks/7cAoW55yOj8QJfexWOtPr2,https://api.spotify.com/v1/audio-analysis/7cAoW55yOj8QJfexWOtPr2,299467.0,3.0,
0.371,0.956,0.0,-5.441,1.0,0.129,0.00171,0.000406,0.0274,0.241,122.423,audio_features,4r0W1FOy84WnCTyx5yK7AO,spotify:track:4r0W1FOy84WnCTyx5yK7AO,https://api.spotify.com/v1/tracks/4r0W1FOy84WnCTyx5yK7AO,https://api.spotify.com/v1/audio-analysis/4r0W1FOy84WnCTyx5yK7AO,144933.0,4.0,
0.19,0.954,7.0,-6.161,1.0,0.0953,0.00379,0.00366,0.142,0.348,154.986,audio_features,5BK0NMViiFQRAn0ONerBXH,spotify:track:5BK0NMViiFQRAn0ONerBXH,https://api.spotify.com/v1/tracks/5BK0NMViiFQRAn0ONerBXH,https://api.spotify.com/v1/audio-analysis/5BK0NMViiFQRAn0ONerBXH,250760.0,4.0,
0.365,0.82,0.0,-6.004,1.0,0.0531,0.000264,0.0574,0.0945,0.366,128.778,audio_features,3tvOfl17b45EA0jH4hDnzo,spotify:track:3tvOfl17b45EA0jH4hDnzo,https://api.spotify.com/v1/tracks/3tvOfl17b45EA0jH4hDnzo,https://api.spotify.com/v1/audio-analysis/3tvOfl17b45EA0jH4hDnzo,204800.0,4.0,
0.424,0.708,7.0,-9.623,1.0,0.0277,0.0166,0.758,0.106,0.448,139.988,audio_features,18i0AGPkgHEPf7kP7jVi2k,spotify:track:18i0AGPkgHEPf7kP7jVi2k,https://api.spotify.com/v1/tracks/18i0AGPkgHEPf7kP7jVi2k,https://api.spotify.com/v1/audio-analysis/18i0AGPkgHEPf7kP7jVi2k,176600.0,4.0,
0.329,0.906,0.0,-5.183,1.0,0.0632,0.00092,0.000132,0.149,0.336,131.024,audio_features,1OHaiMe3ZruVZrL0B2jl6F,spotify:track:1OHaiMe3ZruVZrL0B2jl6F,https://api.spotify.com/v1/tracks/1OHaiMe3ZruVZrL0B2jl6F,https://api.spotify.com/v1/audio-analysis/1OHaiMe3ZruVZrL0B2jl6F,190173.0,4.0,
0.263,0.898,5.0,-7.233,0.0,0.048,7.38e-05,0.0256,0.0842,0.141,104.422,audio_features,61vCOp5dym5R5qsS6K5lkW,spotify:track:61vCOp5dym5R5qsS6K5lkW,https://api.spotify.com/v1/tracks/61vCOp5dym5R5qsS6K5lkW,https://api.spotify.com/v1/audio-analysis/61vCOp5dym5R5qsS6K5lkW,326627.0,4.0,
0.494,0.802,2.0,-6.159,0.0,0.0303,0.0628,0.744,0.335,0.373,151.677,audio_features,1fYAKX5YKm91yEWyIoIeIh,spotify:track:1fYAKX5YKm91yEWyIoIeIh,https://api.spotify.com/v1/tracks/1fYAKX5YKm91yEWyIoIeIh,https://api.spotify.com/v1/audio-analysis/1fYAKX5YKm91yEWyIoIeIh,252667.0,4.0,
0.436,0.51,10.0,-8.308,1.0,0.0291,0.143,0.243,0.129,0.165,125.446,audio_features,2Bg4DTAP2tFc9rpzBThMU2,spotify:track:2Bg4DTAP2tFc9rpzBThMU2,https://api.spotify.com/v1/tracks/2Bg4DTAP2tFc9rpzBThMU2,https://api.spotify.com/v1/audio-analysis/2Bg4DTAP2tFc9rpzBThMU2,284080.0,4.0,
0.58,0.839,11.0,-6.092,1.0,0.048,0.0213,0.000705,0.112,0.557,142.634,audio_features,5wtq6QmoudOpplMsjr9XhZ,spotify:track:5wtq6QmoudOpplMsjr9XhZ,https://api.spotify.com/v1/tracks/5wtq6QmoudOpplMsjr9XhZ,https://api.spotify.com/v1/audio-analysis/5wtq6QmoudOpplMsjr9XhZ,222347.0,4.0,
0.556,0.742,0.0,-6.736,1.0,0.0347,0.000624,0.000221,0.0861,0.452,143.107,audio_features,4iI5Z54lE0mlkJbUrFRzdN,spotify:track:4iI5Z54lE0mlkJbUrFRzdN,https://api.spotify.com/v1/tracks/4iI5Z54lE0mlkJbUrFRzdN,https://api.spotify.com/v1/audio-analysis/4iI5Z54lE0mlkJbUrFRzdN,283053.0,4.0,
0.571,0.636,0.0,-8.232,0.0,0.0265,0.374,0.00523,0.15,0.278,135.062,audio_features,7wvJGDi2AFP1DxspDAhAWL,spotify:track:7wvJGDi2AFP1DxspDAhAWL,https://api.spotify.com/v1/tracks/7wvJGDi2AFP1DxspDAhAWL,https://api.spotify.com/v1/audio-analysis/7wvJGDi2AFP1DxspDAhAWL,181533.0,3.0,
0.605,0.607,7.0,-8.106,0.0,0.0265,0.139,0.08,0.115,0.162,116.206,audio_features,5M7UZLzdazu2Asfd6VYUhJ,spotify:track:5M7UZLzdazu2Asfd6VYUhJ,https://api.spotify.com/v1/tracks/5M7UZLzdazu2Asfd6VYUhJ,https://api.spotify.com/v1/audio-analysis/5M7UZLzdazu2Asfd6VYUhJ,256307.0,4.0,
0.556,0.918,7.0,-6.16,1.0,0.0574,0.000175,8.89e-05,0.324,0.487,155.762,audio_features,0dUvXPwvzlGV6YVaaDsaRu,spotify:track:0dUvXPwvzlGV6YVaaDsaRu,https://api.spotify.com/v1/tracks/0dUvXPwvzlGV6YVaaDsaRu,https://api.spotify.com/v1/audio-analysis/0dUvXPwvzlGV6YVaaDsaRu,236800.0,4.0,
0.53,0.701,6.0,-6.552,1.0,0.0286,0.00132,0.867,0.128,0.392,126.581,audio_features,2MMcfqmDKP0WwUQD5dc9aK,spotify:track:2MMcfqmDKP0WwUQD5dc9aK,https://api.spotify.com/v1/tracks/2MMcfqmDKP0WwUQD5dc9aK,https://api.spotify.com/v1/audio-analysis/2MMcfqmDKP0WwUQD5dc9aK,173200.0,4.0,
0.659,0.848,2.0,-3.999,1.0,0.029,0.00231,0.0172,0.101,0.364,133.097,audio_features,77eRlsz2MwnHaxgtYFV7kl,spotify:track:77eRlsz2MwnHaxgtYFV7kl,https://api.spotify.com/v1/tracks/77eRlsz2MwnHaxgtYFV7kl,https://api.spotify.com/v1/audio-analysis/77eRlsz2MwnHaxgtYFV7kl,297213.0,4.0,
0.661,0.513,0.0,-7.297,1.0,0.0285,0.0906,0.676,0.149,0.256,126.609,audio_features,3QvFs0czIpZVUTBjOa7jl2,spotify:track:3QvFs0czIpZVUTBjOa7jl2,https://api.spotify.com/v1/tracks/3QvFs0czIpZVUTBjOa7jl2,https://api.spotify.com/v1/audio-analysis/3QvFs0czIpZVUTBjOa7jl2,196520.0,3.0,
0.478,0.94,1.0,-6.247,0.0,0.0593,0.00413,0.0596,0.122,0.371,160.098,audio_features,5bDDMJLKJrQLeMj2FpKTXd,spotify:track:5bDDMJLKJrQLeMj2FpKTXd,https://api.spotify.com/v1/tracks/5bDDMJLKJrQLeMj2FpKTXd,https://api.spotify.com/v1/audio-analysis/5bDDMJLKJrQLeMj2FpKTXd,303600.0,4.0,
0.419,0.608,7.0,-9.992,1.0,0.0455,0.0172,0.0886,0.072,0.396,134.176,audio_features,0r0CBuNu2gG2LXRGZckXXP,spotify:track:0r0CBuNu2gG2LXRGZckXXP,https://api.spotify.com/v1/tracks/0r0CBuNu2gG2LXRGZckXXP,https://api.spotify.com/v1/audio-analysis/0r0CBuNu2gG2LXRGZckXXP,339160.0,4.0,
0.573,0.78,11.0,-9.223,0.0,0.0295,0.0486,0.544,0.178,0.41,140.018,audio_features,3LjZuBNbvPKiYhXxgtHOiP,spotify:track:3LjZuBNbvPKiYhXxgtHOiP,https://api.spotify.com/v1/tracks/3LjZuBNbvPKiYhXxgtHOiP,https://api.spotify.com/v1/audio-analysis/3LjZuBNbvPKiYhXxgtHOiP,332000.0,4.0,
0.315,0.907,11.0,-5.747,0.0,0.0539,0.00228,0.231,0.231,0.454,164.196,audio_features,2nIRxEZwFy5wcd6JMmBF4c,spotify:track:2nIRxEZwFy5wcd6JMmBF4c,https://api.spotify.com/v1/tracks/2nIRxEZwFy5wcd6JMmBF4c,https://api.spotify.com/v1/audio-analysis/2nIRxEZwFy5wcd6JMmBF4c,218333.0,4.0,
0.557,0.819,9.0,-6.453,0.0,0.0327,0.071,0.00513,0.129,0.356,137.017,audio_features,4Z66uQ6nQpkzsPP1qbyELZ,spotify:track:4Z66uQ6nQpkzsPP1qbyELZ,https://api.spotify.com/v1/tracks/4Z66uQ6nQpkzsPP1qbyELZ,https://api.spotify.com/v1/audio-analysis/4Z66uQ6nQpkzsPP1qbyELZ,314467.0,4.0,
0.226,0.883,9.0,-6.87,0.0,0.0931,0.00382,0.0186,0.071,0.103,79.742,audio_features,0eUgFlEnv3A8ssT3gObBVN,spotify:track:0eUgFlEnv3A8ssT3gObBVN,https://api.spotify.com/v1/tracks/0eUgFlEnv3A8ssT3gObBVN,https://api.spotify.com/v1/audio-analysis/0eUgFlEnv3A8ssT3gObBVN,263267.0,4.0,
0.361,0.793,7.0,-5.601,1.0,0.0549,0.00129,0.00935,0.364,0.365,106.028,audio_features,4E7aAIIg9E9Q9R4Bd75UY6,spotify:track:4E7aAIIg9E9Q9R4Bd75UY6,https://api.spotify.com/v1/tracks/4E7aAIIg9E9Q9R4Bd75UY6,https://api.spotify.com/v1/audio-analysis/4E7aAIIg9E9Q9R4Bd75UY6,206027.0,4.0,
0.543,0.89,7.0,-6.045,1.0,0.0717,0.00297,0.021,0.12,0.331,145.066,audio_features,4pM83oLGExPi2Y6noIIwgu,spotify:track:4pM83oLGExPi2Y6noIIwgu,https://api.spotify.com/v1/tracks/4pM83oLGExPi2Y6noIIwgu,https://api.spotify.com/v1/audio-analysis/4pM83oLGExPi2Y6noIIwgu,269733.0,4.0,
0.421,0.597,2.0,-8.399,0.0,0.0332,0.59,0.334,0.124,0.0575,142.389,audio_features,3A6X5huqeM1wMarsL5Zz8G,spotify:track:3A6X5huqeM1wMarsL5Zz8G,https://api.spotify.com/v1/tracks/3A6X5huqeM1wMarsL5Zz8G,https://api.spotify.com/v1/audio-analysis/3A6X5huqeM1wMarsL5Zz8G,290000.0,4.0,
0.557,0.689,5.0,-8.032,1.0,0.0283,0.0774,0.625,0.156,0.372,135.134,audio_features,7y41rgx9KIxF9Cz5hQ4ES7,spotify:track:7y41rgx9KIxF9Cz5hQ4ES7,https://api.spotify.com/v1/tracks/7y41rgx9KIxF9Cz5hQ4ES7,https://api.spotify.com/v1/audio-analysis/7y41rgx9KIxF9Cz5hQ4ES7,267533.0,4.0,
0.607,0.714,1.0,-7.129,1.0,0.0394,0.00419,0.312,0.0974,0.196,128.924,audio_features,6fLWXfGxpFvsBK30A89GA1,spotify:track:6fLWXfGxpFvsBK30A89GA1,https://api.spotify.com/v1/tracks/6fLWXfGxpFvsBK30A89GA1,https://api.spotify.com/v1/audio-analysis/6fLWXfGxpFvsBK30A89GA1,307280.0,4.0,
0.573,0.903,8.0,-5.913,0.0,0.0979,0.00114,6.44e-06,0.0527,0.791,173.249,audio_features,7sBcYiCb4uL05EnFDTtUTD,spotify:track:7sBcYiCb4uL05EnFDTtUTD,https://api.spotify.com/v1/tracks/7sBcYiCb4uL05EnFDTtUTD,https://api.spotify.com/v1/audio-analysis/7sBcYiCb4uL05EnFDTtUTD,169800.0,4.0,
0.452,0.925,1.0,-4.704,1.0,0.182,0.000362,0.00282,0.308,0.727,165.056,audio_features,5iS0GCB59i5F89x88ziyMO,spotify:track:5iS0GCB59i5F89x88ziyMO,https://api.spotify.com/v1/tracks/5iS0GCB59i5F89x88ziyMO,https://api.spotify.com/v1/audio-analysis/5iS0GCB59i5F89x88ziyMO,204387.0,4.0,
0.572,0.739,6.0,-7.045,1.0,0.032,0.000209,0.0306,0.109,0.304,100.903,audio_features,7fQzBXBrlcYeJc7yyGNAOa,spotify:track:7fQzBXBrlcYeJc7yyGNAOa,https://api.spotify.com/v1/tracks/7fQzBXBrlcYeJc7yyGNAOa,https://api.spotify.com/v1/audio-analysis/7fQzBXBrlcYeJc7yyGNAOa,293333.0,4.0,
