artist_id,track_id,artist_popularity
34rwkUgLkJiVtLzoT68Zj7,4MQp2DdvPTfOjSXR3PjbES,27
34rwkUgLkJiVtLzoT68Zj7,5g5kcu5O6ocZbeGWKH8lGn,27
34rwkUgLkJiVtLzoT68Zj7,1BSmrBdX5yUazjQ5AU7FkU,27
34rwkUgLkJiVtLzoT68Zj7,67SeZSC9cnAO2GPJOraLGh,27
34rwkUgLkJiVtLzoT68Zj7,7BWUYNwFZT6O6eprgSHUzP,27
34rwkUgLkJiVtLzoT68Zj7,0e81bhv9ejzsUHwuiaHpeo,27
34rwkUgLkJiVtLzoT68Zj7,4gS5e0QzUGCQjEBKMNicCC,27
34rwkUgLkJiVtLzoT68Zj7,4EXIZvapH0yKfw6GMdmCCX,27
34rwkUgLkJiVtLzoT68Zj7,4xgAAfnhdDsoBKGNygnmEB,27
34rwkUgLkJiVtLzoT68Zj7,0zAPI8r5ypcbadaJj7NxAG,27
34rwkUgLkJiVtLzoT68Zj7,5VXdeXNZWIx8hJkeGqGLJ8,27
2bp8QF1JExz4O3uINxPSPS,6oc3SBe4Rm62LYLwVx61ni,27
4wlNIqMnqGY8g2lcFTkzsY,5wXIFMkmoz1Qi7G8GtICDV,23
1ggwkSYO7sCaM9sBV4ldYf,6RPzqJ02o4Tri1xw9L46pl,24
6jUpCAtHPCEowkiAo4bpWK,4XCbQYPJBI1SbudLC4xnbv,24
5li5GfWFVl73vu7r2bGitu,5OjN43uThj5glohCITbnIQ,31
4wlNIqMnqGY8g2lcFTkzsY,53dzSScIyPBlSqD9tDLX8S,23
5OUVzPFZebtoZFs85MIQpz,4xWEeBJr3qJpkrb2d3PNhc,27
5li5GfWFVl73vu7r2bGitu,1mL3H9uhlldumSTHecRZvo,31
1Enp9WKfk0aI9CFi2YGBq7,68VlNawgooP7pC3VvMDQsA,30
4wlNIqMnqGY8g2lcFTkzsY,2WA0UzfiXfKu2P5gKaKB02,23
5OUVzPFZebtoZFs85MIQpz,4GAiRSh8HZtjjsv267OrLc,27
0LyfQWJT6nXafLPZqxe9Of,0mAV7mZ7LwFoQmLFkBPY6x,0
4wlNIqMnqGY8g2lcFTkzsY,3YbnIx8aBOQ06TtCL6R9jF,23
36gdsrHzKZ0Wyb3uH7ZbEv,1j6Fcfbfi6M67UwCijjaCa,27
4rOGGTXaYygtFIHsPgLKJv,6E4q0f9xnWD1lYcORFXv6j,27
7kcgO0DTza7One0HqXRIH7,0xdN96Rc1VIgJloFByWZhJ,28
209McJAEbNbvQXsnuNJZJw,5qQGNBlrtu8Ivq6skug8uh,27
4wlNIqMnqGY8g2lcFTkzsY,4Hwc9qvhLrbE2xFhBLy8jt,23
6I3KHx5mARRC9v1k1wZiIQ,2RkUFQwcm9B2VC7zbNufs4,7
33SdDU5uSCrD6hI3dE5ft8,6UANBOf6EJU4hUWhCfoogY,22
33SdDU5uSCrD6hI3dE5ft8,02n89cmjB83FrflWGqALuB,22
33SdDU5uSCrD6hI3dE5ft8,4LBwuEV1oXRcKdPGdu84Fi,22
33SdDU5uSCrD6hI3dE5ft8,7BgyJjZy3fNQSt5n5hUqyE,22
33SdDU5uSCrD6hI3dE5ft8,6bXe3ErDyZqA8YL3kZBBeT,22
33SdDU5uSCrD6hI3dE5ft8,3q04b5nPeZucC3nwRZxQnh,22
33SdDU5uSCrD6hI3dE5ft8,25iM9vpjJ6ZQHMboOajUDT,22
33SdDU5uSCrD6hI3dE5ft8,7z7w7z2ujSUILdYuyStyb6,22
33SdDU5uSCrD6hI3dE5ft8,3qnoekrfe8jb5aeUdgD2E2,22
33SdDU5uSCrD6hI3dE5ft8,3jbuHb4Yfz1690iovjfOtU,22
0LyfQWJT6nXafLPZqxe9Of,1gXe5sqVchOmBQbfcMCXVr,0
30VFmfxKlxl2LmNe6rtMis,0KTFB411Nvrwflq2hedtAY,29
0LyfQWJT6nXafLPZqxe9Of,72vW7B9Iqaw55s2TMTE5GU,0
43yeVCwwKolbh0jKiGhiN4,7iZxjcaKtN5vQnDklTOo9b,34
43yeVCwwKolbh0jKiGhiN4,3sCZYPMrA02Dffi7Z3qWN8,34
43yeVCwwKolbh0jKiGhiN4,39AzER24vDw0P9oh5ScHR5,34
43yeVCwwKolbh0jKiGhiN4,1gC37rMbVnVYBEdYFBm1bD,34
43yeVCwwKolbh0jKiGhiN4,1WO8FrsHkfTxDgVcv9SXC4,34
43yeVCwwKolbh0jKiGhiN4,4dlNHiBEMAPUx6bf5rmlX3,34
43yeVCwwKolbh0jKiGhiN4,0g54AhGv9Pde3zGMnf7t0u,34
43yeVCwwKolbh0jKiGhiN4,5ZYPloLwY8rxb6g3UabOjv,34
43yeVCwwKolbh0jKiGhiN4,2y3e3cuGslPZqjkYXGs4n7,34
