acousticness,danceability,duration_ms,energy,id,instrumentalness,key_1,key_10,key_11,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,likable,liveness,loudness,mode,speechiness,tempo,time_signature_0time_signature_1time_signature_3,time_signature_3,time_signature_4,time_signature_5,time_signature_6,time_signature_7valence,valence
1.71e-05,0.312,249159,0.991,1NMJOg7jOnXkXlKUKSETtZ,0.405,0,0,0,1,0,0,0,0,0,0,0,0,0.309,-4.821,0,0.0822,170.093,0,0,1,0,0,0,0.374
0.0643,0.437,209034,0.971,1B5N4Uv5ueJw5rbiga5asV,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,-3.816,1,0.103,135.046,0,0,1,0,0,0,0.0398
0.388,0.83,171662,0.568,2OsclrHyXnqYmKm6ji1vij,1.12e-05,0,0,0,0,0,0,0,0,0,1,0,0,0.124,-4.636,1,0.0665,91.029,0,0,1,0,0,0,0.646
0.904,0.597,219293,0.283,69Sgn7yVDF59YyR9xCaTZE,1.94e-05,0,0,0,0,0,0,0,1,0,0,0,0,0.107,-9.875,0,0.0275,121.93,0,0,1,0,0,0,0.308
0.142,0.733,165640,0.684,7rSnKi58HPIVC0FVyh04Q1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.179,-4.748,1,0.177,142.04,0,0,1,0,0,0,0.437
0.111,0.628,256641,0.499,7zc9r8xhooP5gE4gQrnv1t,0.714,0,0,0,0,1,0,0,0,0,0,0,0,0.0933,-9.238,0,0.0487,144.021,0,0,1,0,0,0,0.273
0.299,0.743,198000,0.564,0OfZ9imMwFU03zc2wl8pBt,0.000693,0,0,0,0,0,0,1,0,0,0,0,0,0.109,-8.761,1,0.045,120.012,0,0,1,0,0,0,0.505
0.0608,0.538,205107,0.752,1dyxS3YzBbL0t8rEVwVQ1K,5.39e-06,0,1,0,0,0,0,0,0,0,0,0,0,0.118,-5.106,1,0.0396,139.984,0,0,1,0,0,0,0.217
0.000128,0.319,372333,0.945,1eBaXrKKuV93993Bljd1u2,0.00101,0,0,0,0,0,1,0,0,0,0,0,0,0.381,-5.512,0,0.0677,124.944,0,0,1,0,0,0,0.104
0.657,0.631,205453,0.591,5MwynWK9s4hlyKHqhkNn4A,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.11,-5.785,1,0.0277,97.074,0,0,1,0,0,0,0.489
0.316,0.785,247478,0.43,59pMk1hZKKYQw1itapEMCI,0.00159,0,0,0,0,0,1,0,0,0,0,0,0,0.0829,-9.453,0,0.0653,85.99,0,0,1,0,0,0,0.491
0.00645,0.596,234870,0.705,5bNBfgYP1Xvyk3E4SZbryK,0.26,0,0,0,0,0,0,0,1,0,0,0,0,0.0857,-8.487,1,0.0527,79.979,0,0,1,0,0,0,0.162
4.97e-05,0.468,237160,0.984,0ieUAXNchbeeMZMMxM2Slu,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0.501,-5.457,1,0.102,130.022,0,0,1,0,0,0,0.0432
0.275,0.764,169227,0.555,0rFQ5cKYJ9WtHSKp9sxVYt,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0824,-6.414,1,0.0604,111.004,0,0,1,0,0,0,0.255
0.0735,0.84,199627,0.742,0cW5cXANjlv8hgLAQwdvgE,3.11e-05,0,0,0,0,0,0,1,0,0,0,0,0,0.053,-4.337,1,0.0487,88.001,0,0,1,0,0,0,0.718
0.933,0.428,216000,0.566,7gnY8K6AzTXsGw5ccVBqkR,0.581,0,0,0,0,0,1,0,0,0,0,0,0,0.0977,-8.352,1,0.0279,139.791,0,0,1,0,0,0,0.0778
0.123,0.523,234400,0.491,27NV2KxoQ8WuLMqlTDI61F,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.331,-9.876,0,0.0491,80.156,0,0,1,0,0,0,0.408
0.0733,0.549,187400,0.866,4O1CExxinEpKZi3861NlTK,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,-5.306,1,0.0476,87.964,0,0,1,0,0,0,0.767
0.436,0.579,188369,0.596,4gvrJnKCKIPiacNsWVQwEU,0.0938,0,0,0,0,0,0,0,0,0,1,0,0,0.0549,-4.823,1,0.0561,119.9,0,1,0,0,0,0,0.443
0.217,0.527,236800,0.723,4PJXT82AZtlDW4Q71b43oz,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.037,-6.134,1,0.0411,160.465,0,0,1,0,0,0,0.888
0.0165,0.408,172473,0.497,7pM9cLbrgRGX1hHElTX92m,0.603,0,0,1,0,0,0,0,0,0,0,0,0,0.414,-7.515,0,0.0352,55.803,0,0,1,0,0,0,0.0961
0.22,0.661,233600,0.435,4SVrkrtAeQLXoNOfQdmSAw,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.133,-10.63,0,0.0351,149.927,0,0,1,0,0,0,0.342
0.183,0.581,209427,0.856,7B6m8tHAYZsOKOKMU5SR2n,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0871,-4.0,1,0.0783,169.902,0,0,1,0,0,0,0.918
0.0319,0.492,181333,0.622,0eCDNw3k6CWjy7fau6ANME,0.035,0,1,0,0,0,0,0,0,0,0,0,0,0.16,-9.212,0,0.0354,134.928,0,0,1,0,0,0,0.0452
0.0292,0.533,183160,0.907,698eQRku24PIYPQPHItKlA,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.386,-3.793,1,0.0406,150.99,0,0,1,0,0,0,0.7
0.075,0.671,240637,0.45,1eAwoJXChHrUw9dBn122p0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.285,-9.61,0,0.0352,140.028,0,0,1,0,0,0,0.245
6.56e-06,0.362,284518,0.968,03vyanFcfUmZAwsZC5Ni1S,0.00204,0,0,0,0,0,0,0,0,0,0,1,0,0.0672,-2.629,0,0.0741,164.167,0,0,1,0,0,0,0.427
0.000121,0.214,257000,0.963,2o1kCaUvxMcBDgb2DZ38aD,0.000279,1,0,0,0,0,0,0,0,0,0,0,0,0.29,-4.682,0,0.169,153.004,0,0,1,0,0,0,0.259
0.411,0.73,191267,0.782,4XLm8FNvaTlmTAZmSrrV82,0.11,0,0,1,0,0,0,0,0,0,0,0,0,0.108,-7.109,0,0.0336,120.018,0,0,1,0,0,0,0.606
0.186,0.879,193733,0.567,5UzU0qw21okODBNUnxptVo,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.622,-6.509,1,0.0588,112.473,0,0,1,0,0,0,0.948
0.191,0.683,160000,0.481,7jZHUhAmW5oq1cq6s8IxmK,0.736,0,0,0,0,0,0,0,0,0,1,0,0,0.0907,-9.174,0,0.075,120.001,0,0,1,0,0,0,0.47
0.0127,0.302,539025,0.917,0QBSV8U9hl1GkdFilmQFNp,0.0461,0,0,0,0,1,0,0,0,0,0,0,0,0.117,-4.357,0,0.0773,119.957,0,0,1,0,0,0,0.0839
0.000436,0.437,295213,0.849,0Kpi5PM6kwwm7sjlS3HVTy,0.0149,0,0,1,0,0,0,0,0,0,0,0,0,0.108,-6.75,0,0.0336,83.021,0,0,1,0,0,0,0.35
0.00864,0.822,345173,0.704,13qqdlSeF8FcxsRyapDMZ0,0.627,0,0,0,0,1,0,0,0,0,0,0,0,0.0633,-8.242,0,0.0374,125.999,0,0,1,0,0,0,0.255
1.59e-05,0.313,249159,0.994,5Ec52T5PSqN26Qa8KBKeCF,0.424,0,0,0,1,0,0,0,0,0,0,0,0,0.309,-3.95,0,0.0878,170.073,0,0,1,0,0,0,0.363
0.042,0.432,191907,0.738,3OZVqx1YsqDDkxQ6TnmHtn,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.119,-3.91,1,0.0309,153.712,0,0,1,0,0,0,0.503
1.91e-05,0.496,277374,0.91,2PJ9Aqx5dF2BQtJXZqbCx2,0.0282,0,0,0,1,0,0,0,0,0,0,0,0,0.139,-5.837,1,0.0499,141.967,0,0,1,0,0,0,0.514
0.0511,0.794,202816,0.717,3eV2WT9YhfzkxbufnBF8wK,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.195,-5.73,1,0.251,141.881,0,0,1,0,0,0,0.372
0.0566,0.537,181210,0.693,3Qe097eJNp9MfpT2PieEw0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.146,-5.256,1,0.0847,176.004,0,0,1,0,0,0,0.581
0.00228,0.481,335000,0.907,6NR49l8DcbO30ag0YY9Hk0,0.0694,0,0,0,0,0,0,1,0,0,0,0,0,0.147,-5.766,0,0.0773,122.009,0,0,1,0,0,0,0.101
0.0414,0.543,177333,0.671,2QoErhGjIryuXKmWxtjT0R,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.205,-6.538,1,0.191,119.874,0,1,0,0,0,0,0.522
0.241,0.688,144000,0.349,7tZdkPtebOG29TzPPHlsem,0.685,0,0,0,0,0,0,0,1,0,0,0,0,0.374,-7.182,0,0.27,169.773,0,0,1,0,0,0,0.433
0.934,0.485,144107,0.286,0pom84iOS1iE0OCc1vWJBX,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.331,-12.266,1,0.0462,70.634,0,0,1,0,0,0,0.327
0.000221,0.376,357813,0.914,3j3QVCJXXZXfgB5sjN1TEY,0.0282,0,0,0,0,0,0,1,0,0,0,0,0,0.113,-5.61,0,0.0496,96.276,0,0,1,0,0,0,0.191
0.2,0.832,220800,0.368,61X077SWMs5aAGQHhf4pd0,0.0513,0,0,0,0,0,1,0,0,0,0,0,0,0.353,-8.627,0,0.133,100.045,0,0,1,0,0,0,0.2
6.98e-05,0.487,285080,0.941,7mWtTWEiqYOkKR5UDQroqR,0.134,0,0,0,0,0,0,0,0,1,0,0,0,0.0878,-5.384,1,0.0597,101.013,0,0,1,0,0,0,0.0546
0.0263,0.626,181600,0.681,559f8rcNNZW07wz5Rfxnfh,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.453,-2.979,1,0.0377,85.044,0,0,1,0,0,0,0.229
0.0526,0.789,182535,0.777,7KUb9G3NNqbQ8NPb2ccU3s,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.453,-5.69,0,0.132,142.109,0,0,1,0,0,0,0.935
0.000207,0.526,275248,0.944,5nYKbDASgvCDV4BLVmuGv4,1.76e-05,0,0,0,0,0,0,0,1,0,0,0,0,0.0994,-3.815,0,0.144,112.531,0,0,1,0,0,0,0.281
0.0573,0.685,203387,0.909,5Y3LTdywsMjLsuwTmNWGVO,3.88e-06,0,1,0,0,0,0,0,0,0,0,0,0,0.33,-1.214,1,0.0584,124.963,0,0,1,0,0,0,0.675
0.0802,0.776,186945,0.736,1fCeXjoRExPP2qwSBh2aST,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.159,-4.612,1,0.247,147.946,0,0,1,0,0,0,0.233
1.28e-05,0.361,203500,0.983,3qQ9Fiy70mNNngdgTP6Xhw,0.746,0,1,0,0,0,0,0,0,0,0,0,0,0.297,-6.735,0,0.123,124.695,0,0,1,0,0,0,0.102
0.000534,0.542,201405,0.932,1dPLUFDn4ZnmCQRslS6vMm,0.129,0,0,0,0,1,0,0,0,0,0,0,0,0.386,-4.456,0,0.0707,112.474,0,0,1,0,0,0,0.376
0.446,0.593,218840,0.639,2OXidlnDThZR3zf36k6DVL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0998,-5.826,1,0.0307,142.881,0,0,1,0,0,0,0.332
0.00275,0.332,278333,0.661,69d67l28GKygFwW4QbyfDR,0.0832,0,0,0,0,0,0,0,0,0,0,1,0,0.19,-5.861,1,0.343,90.012,0,0,1,0,0,0,0.0508
0.535,0.741,213620,0.459,1QjOBgzl45AYVVa4yWpZjA,7.56e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.112,-7.922,1,0.0251,98.021,0,0,1,0,0,0,0.743
0.183,0.711,188849,0.714,79T9m6YkRCgP0955CE4UCd,0.0287,0,0,0,0,0,0,0,0,1,0,0,0,0.122,-4.714,0,0.0374,104.912,0,0,1,0,0,0,0.389
0.0496,0.507,276908,0.656,6gjbfsxdoNv7VZoAGRvIWf,4.43e-05,0,0,0,0,0,0,0,0,1,0,0,0,0.116,-4.907,0,0.0319,144.033,0,0,1,0,0,0,0.115
0.505,0.587,223183,0.348,5zRlD6bPTJI0zBvqMJ2H95,3.27e-05,0,0,0,0,0,0,1,0,0,0,0,0,0.195,-10.487,0,0.168,205.679,0,0,1,0,0,0,0.79
0.036,0.679,225267,0.569,4hDxqXmufOdDFlqnUqcamD,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0.118,-8.151,0,0.0334,90.005,0,0,1,0,0,0,0.653
0.158,0.587,184737,0.679,2WbC6wQYIAOVpnB8Xai63a,0.000602,0,0,1,0,0,0,0,0,0,0,0,0,0.0993,-7.171,0,0.143,119.974,0,0,1,0,0,0,0.376
0.0604,0.67,222041,0.838,2L6orAlH8tBhiFTumIfMyF,0.000611,0,0,0,0,0,0,0,0,0,0,0,0,0.159,-4.031,1,0.0362,104.998,0,0,1,0,0,0,0.717
0.000837,0.233,247581,0.942,6ey3dpemRsLqNqtvf9i85A,0.896,0,0,0,0,0,0,0,1,0,0,0,0,0.333,-7.969,1,0.179,97.366,0,0,0,0,0,0,0.201
0.202,0.727,170562,0.69,1oIdcFtf58sZbS7QyZQJ2P,3.27e-06,0,0,0,0,0,0,0,0,1,0,0,0,0.414,-4.559,1,0.0345,100.002,0,0,1,0,0,0,0.699
0.0229,0.598,222606,0.561,1MvLmHeLkaNgUScgbUVnWJ,0.557,0,0,1,0,0,0,0,0,0,0,0,0,0.109,-11.421,0,0.0511,182.988,0,1,0,0,0,0,0.0385
0.000165,0.347,201798,0.965,72dlRtRULviBnoxATyLBjW,4.02e-05,0,0,0,0,0,0,0,0,0,1,0,0,0.4,-5.858,0,0.089,124.885,0,0,1,0,0,0,0.27
1.66e-05,0.185,231773,0.983,3jpGc7gcoTyQsrlfQ332Ql,0.191,1,0,0,0,0,0,0,0,0,0,0,0,0.197,-7.301,1,0.235,178.864,0,0,1,0,0,0,0.102
0.329,0.702,247587,0.795,0JcKdUGNR7zI4jJDLyYXbi,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0505,-4.764,1,0.0568,83.961,0,0,1,0,0,0,0.836
0.839,0.66,194547,0.45,42NB7w0tDCag0mQpCtZe7Y,0.714,0,0,0,0,0,1,0,0,0,0,0,0,0.374,-11.011,1,0.0451,145.011,0,0,1,0,0,0,0.242
0.0312,0.489,196747,0.581,42fw0rxRO2xbesF6mJfd4Y,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.132,-5.731,1,0.0281,86.016,0,0,1,0,0,0,0.494
0.0138,0.54,186733,0.863,3RzcoFkZ0AOp2nH71jP504,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0874,-4.483,1,0.0481,77.0,0,0,1,0,0,0,0.64
0.323,0.606,182493,0.652,5AnSllIrgGsCZzZJkVnApx,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.201,-6.982,1,0.0281,97.155,0,0,1,0,0,0,0.476
4.28e-06,0.276,152147,0.965,5gb2BesEN6FrtuApkKPPW2,0.0717,0,0,0,0,0,0,0,1,0,0,0,0,0.145,-4.153,1,0.207,136.22,0,0,1,0,0,0,0.437
0.24,0.792,157153,0.668,6i3WMnuvd8DtczaGIMJvwC,0.371,0,0,0,0,0,0,0,1,0,0,0,0,0.142,-5.67,0,0.0742,109.956,0,0,1,0,0,0,0.242
0.168,0.567,176650,0.545,1YM6c2sxbf2Jacl9IFgn4I,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.112,-6.668,0,0.0448,174.146,0,0,1,0,0,0,0.234
0.121,0.7,190302,0.872,7FjZU7XFs7P9jHI9Z0yRhK,7.08e-06,0,1,0,0,0,0,0,0,0,0,0,0,0.103,-5.896,1,0.0666,125.03,0,0,1,0,0,0,0.761
0.676,0.551,193200,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0928,-7.431,1,0.0262,103.313,0,0,1,0,0,0,0.382
0.0501,0.9,197487,0.4,0rTV5WefWd1J3OwIheTzxM,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876,-8.443,1,0.124,136.001,0,0,1,0,0,0,0.338
0.0277,0.92,165726,0.833,4PklAHGXT5ityno3IA8SKd,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0596,-3.18,1,0.253,141.034,0,0,1,0,0,0,0.645
0.243,0.517,197931,0.743,1LM5zQv5pBKPyO7rm7Uz6U,3.36e-06,0,0,0,0,0,0,0,0,0,0,1,0,0.107,-4.336,1,0.0363,76.979,0,0,1,0,0,0,0.664
8.14e-06,0.5,239750,0.991,7GFn2lantoamiDeQXir7Oy,0.0231,0,0,1,0,0,0,0,0,0,0,0,0,0.0975,-4.985,0,0.123,134.996,0,0,1,0,0,0,0.188
0.00157,0.468,228187,0.924,4DgVZwzoF2dENlLTvhWjr0,0.905,0,0,1,0,0,0,0,0,0,0,0,0,0.0976,-2.989,0,0.17,180.058,0,0,1,0,0,0,0.352
0.133,0.523,160213,0.691,0lJE8f0lx8mUSfMyxeYpiC,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.327,-3.802,1,0.0833,94.148,0,0,1,0,0,0,0.677
0.0119,0.638,224293,0.722,6E9V9TRlVOLjenGjHemzEH,0.00808,0,0,0,0,0,0,0,0,0,0,1,0,0.189,-6.177,1,0.0332,103.017,0,0,1,0,0,0,0.469
0.0849,0.614,279533,0.715,01e8dGbulrphX8j3fZDQYk,0.000316,0,0,0,0,0,0,0,0,0,0,0,0,0.102,-6.451,1,0.0445,117.956,0,0,1,0,0,0,0.231
0.0283,0.697,190960,0.935,7rQDt6y60dMT9Wh7xzLZAf,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0883,-0.811,0,0.0597,109.97,0,0,1,0,0,0,0.539
2.17e-05,0.426,175114,0.997,0wgAotx2BRq097ibZcjlji,0.122,0,0,0,0,0,0,0,0,0,0,1,0,0.037,-3.235,0,0.229,150.587,0,0,1,0,0,0,0.0381
0.665,0.746,212308,0.572,28axGcu9he7YdQ0xwXIaC9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,-8.951,1,0.26,129.933,0,0,1,0,0,0,0.319
0.59,0.674,399013,0.678,1y4Kln6VEjQMpmHW7j9GeY,0.222,0,1,0,0,0,0,0,0,0,0,0,0,0.051,-8.452,0,0.0406,99.985,0,0,1,0,0,0,0.465
0.0417,0.706,242181,0.625,5dOxHHMOFAbG3VH23t0xNm,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,-7.426,1,0.0314,142.948,0,0,1,0,0,0,0.225
0.000212,0.484,235267,0.987,3k7V2I8tZRausER37oVADQ,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.338,-4.621,1,0.182,125.032,0,0,1,0,0,0,0.195
0.000166,0.194,330813,0.882,5NS3gor1NtqKcp55Y6M2oD,0.0811,0,0,0,0,0,0,0,0,0,0,0,0,0.062,-5.587,1,0.0633,138.183,0,0,1,0,0,0,0.0994
0.0093,0.572,237960,0.802,5Mf84BbHYdrewDABZOH5H6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.124,-4.408,1,0.0807,118.082,0,0,1,0,0,0,0.255
0.372,0.763,199549,0.558,1F8yKtk5CQBptos4kM7aO7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,-5.506,1,0.285,77.026,0,0,1,0,0,0,0.276
0.00118,0.869,159200,0.727,0HINQFSerZ6iMfSsaTO3G5,6.97e-05,0,0,0,1,0,0,0,0,0,0,0,0,0.183,-4.956,1,0.121,93.989,0,0,1,0,0,0,0.613
0.00305,0.58,177093,0.573,4wszHgvhXYlN2Io813hLQ1,0.0015,0,0,0,0,0,0,0,0,0,0,1,0,0.182,-8.137,1,0.061,121.225,0,0,1,0,0,0,0.477
0.298,0.421,176667,0.616,7MPyCqsJcpRaMYM1UTP2Y6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.114,-5.637,1,0.209,169.359,0,0,1,0,0,0,0.299
0.148,0.829,183723,0.635,6gOsbSsolvkGLvalNpIQ1O,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.138,-5.578,1,0.0931,95.969,0,0,1,0,0,0,0.675
0.013,0.632,222857,0.762,7emCxl4TH9ZIizQMOTARh9,0.502,0,0,0,0,1,0,0,0,0,0,0,0,0.145,-9.018,0,0.162,140.039,0,0,1,0,0,0,0.418
0.127,0.681,198818,0.587,1Y0l1nt2DjjVL741o00u0i,0.0264,0,0,0,0,0,0,0,0,0,0,1,0,0.0826,-9.714,1,0.0579,96.028,0,0,1,0,0,0,0.0626
0.0946,0.632,288857,0.826,1WZFduS35Z3BXWg3hLAqdv,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.64,-3.863,1,0.0426,139.902,0,0,1,0,0,0,0.371
0.285,0.543,218587,0.483,6qQ8a6M6o5mfj9wTdrbSgG,2.6e-05,0,0,0,1,0,0,0,0,0,0,0,0,0.155,-8.222,1,0.0697,142.851,0,0,1,0,0,0,0.183
0.0628,0.747,208267,0.856,0zcORXxG1FGC3QzWYOBzr4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0844,-4.122,1,0.125,106.91,0,0,1,0,0,0,0.392
0.13,0.6,232347,0.489,0BgoEUr5NlIr3smY951qll,9.57e-05,0,0,0,0,1,0,0,0,0,0,0,0,0.119,-6.775,1,0.0307,121.961,0,1,0,0,0,0,0.365
0.0446,0.571,189000,0.826,4iLPK8QnOvqm0Azbsk2GDn,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.343,-4.475,1,0.0362,90.966,0,0,1,0,0,0,0.713
0.386,0.607,224853,0.536,10M2Ex445zw585Ducldzkw,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.102,-7.306,1,0.0305,147.986,0,0,1,0,0,0,0.434
0.0476,0.752,163216,0.764,21RzyxY3EFaxVy6K4RqaU9,9.44e-05,1,0,0,0,0,0,0,0,0,0,0,0,0.0543,-4.399,1,0.038,121.958,0,0,1,0,0,0,0.582
5.22e-05,0.357,173221,0.943,0FeY1KxlBQhALD6L6IaDog,0.00863,0,0,0,0,0,0,0,1,0,0,0,0,0.17,-4.648,1,0.163,118.665,0,1,0,0,0,0,0.311
0.00536,0.571,232253,0.693,0EhpEsp4L0oRGM0vmeaN5e,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.173,-8.234,0,0.0545,168.169,0,0,1,0,0,0,0.393
2.65e-05,0.287,138840,0.95,7y9GKKwb7GS20ZEhrTt4pP,0.000278,0,0,1,0,0,0,0,0,0,0,0,0,0.0372,-5.716,1,0.148,110.977,0,0,1,0,0,0,0.208
0.000147,0.231,353139,0.966,6t5wPcC3CtQjzn5O7i4yVg,0.424,0,0,0,0,0,0,0,1,0,0,0,0,0.117,-3.346,1,0.201,84.577,0,0,1,0,0,0,0.0594
0.000131,0.418,238018,0.929,69uGltZ3kbIqYmPDHp1p2E,0.00134,0,0,0,0,0,0,0,0,1,0,0,0,0.245,-4.122,1,0.0539,170.037,0,0,1,0,0,0,0.546
0.437,0.691,242840,0.454,1t2hJFgJyUPD2crOafMUEk,0.00227,0,0,0,0,0,0,0,1,0,0,0,0,0.0783,-9.13,1,0.0256,135.839,0,0,1,0,0,0,0.35
0.115,0.671,196817,0.786,78EQ5LZGgviMU9k0zrqv1r,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.363,-4.857,1,0.14,106.057,0,0,1,0,0,0,0.621
0.906,0.481,315814,0.348,055C48EfrrnE1vllfZYdhT,0.734,0,0,0,0,0,0,0,1,0,0,0,0,0.115,-12.27,1,0.0626,152.145,0,0,1,0,0,0,0.243
0.432,0.668,251528,0.474,22AC1MxK4QD3RiS7BeTIXt,0.00893,0,0,0,1,0,0,0,0,0,0,0,0,0.115,-8.494,1,0.0355,89.116,0,0,1,0,0,0,0.553
0.513,0.76,192423,0.752,2J5zcuTUlhkh6gJU9QX5Jq,5.9e-05,0,0,0,0,0,0,0,0,1,0,0,0,0.0966,-5.753,1,0.0755,82.02,0,0,1,0,0,0,0.269
0.000764,0.38,313373,0.969,1QivlVy4J2yWaCZ6RnWl70,0.0241,1,0,0,0,0,0,0,0,0,0,0,0,0.304,-6.147,1,0.0649,132.869,0,0,1,0,0,0,0.352
0.0829,0.796,176543,0.612,6V1Jx3o0S2MtBI9yIDXsJS,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0607,-6.994,1,0.433,87.542,0,0,1,0,0,0,0.545
0.00015,0.37,217160,0.993,34JGsiDkpgQ9KtjKNOO3h4,0.0692,0,0,0,0,0,0,1,0,0,0,0,0,0.364,-3.551,1,0.13,172.025,0,0,1,0,0,0,0.295
5.51e-06,0.211,282500,0.939,5TSwCc8HVZ9T7fRdx1ffXQ,0.698,1,0,0,0,0,0,0,0,0,0,0,0,0.104,-7.932,1,0.119,119.961,0,0,1,0,0,0,0.0718
0.138,0.77,127200,0.576,40QrLHWdsxyXLAdjJG4Rxs,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.08,-11.845,0,0.339,166.162,0,0,1,0,0,0,0.364
0.0103,0.554,206827,0.903,4D4xJ4LyDXBWIf9thFSMAJ,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.107,-3.152,1,0.0515,112.998,0,0,1,0,0,0,0.419
0.749,0.655,198440,0.56,56eGOeSsqdg3FLxdo83TwV,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.115,-6.857,1,0.0486,140.975,0,0,1,0,0,0,0.599
0.0686,0.674,176547,0.774,62aP9fBQKYKxi7PDXwcUAS,0.00188,0,0,1,0,0,0,0,0,0,0,0,0,0.393,-7.567,0,0.0892,112.05,0,0,1,0,0,0,0.33
2.49e-05,0.191,275808,0.941,7KkrCCOoddB1w1UvGhOZrD,0.0703,0,0,0,0,0,0,0,0,1,0,0,0,0.49,-3.023,1,0.0919,130.112,0,0,1,0,0,0,0.171
0.0796,0.485,369218,0.945,0qYSwywyNslSTuCUrBInwg,0.725,0,0,1,0,0,0,0,0,0,0,0,0,0.106,-5.074,1,0.191,180.009,0,1,0,0,0,0,0.0866
0.0016,0.47,196000,0.633,1a5Hi6hk75ftgzAVMkj5Lw,0.00453,0,1,0,0,0,0,0,0,0,0,0,0,0.257,-9.323,0,0.0323,140.12,0,0,1,0,0,0,0.149
0.0266,0.394,185413,0.8,2MNapHbu7QASoukvVVIxyr,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.184,-4.17,0,0.0413,162.053,0,0,1,0,0,0,0.525
7.34e-05,0.291,175000,0.987,4Y5xe7x4gQkhgOwLvlGNY8,0.000132,1,0,0,0,0,0,0,0,0,0,0,0,0.362,-1.924,0,0.178,114.963,0,0,1,0,0,0,0.113
0.579,0.737,214000,0.672,4OF8CI4ylNpMbkYtxZN6e6,0.558,0,1,0,0,0,0,0,0,0,0,0,0,0.0716,-8.559,1,0.0316,107.962,0,0,1,0,0,0,0.44
0.203,0.548,160000,0.506,1hg3RlqFZXJb5YgRoK9qmF,0.0001,0,0,0,0,0,1,0,0,0,0,0,0,0.0788,-7.434,0,0.102,119.987,0,0,0,1,0,0,0.557
0.00895,0.592,214240,0.917,33CmoSmppc5Xf65cf3Bv1X,0.000797,0,0,0,0,0,0,0,0,0,0,1,0,0.341,-4.158,1,0.115,128.017,0,0,1,0,0,0,0.666
0.211,0.706,392675,0.36,59pAIPzNu4IiAfNUPhRYRb,0.192,0,0,0,0,0,1,0,0,0,0,0,0,0.0708,-13.58,0,0.048,102.007,0,1,0,0,0,0,0.369
3.4e-05,0.517,235861,0.66,7t7SLzJtQzD8wdJqwYD3XM,0.252,0,0,0,0,0,0,1,0,0,0,0,0,0.571,-6.175,0,0.0315,90.007,0,0,1,0,0,0,0.0701
